elem_key,chr,start,end,n_pairs,n_sig,any_sig,any_sig_neg,any_sig_pos,sig_genes,all_genes,element_category,max_power15,min_sig_log2FC,min_dist_tss,min_sig_dist_tss,cell,set
chr1:198741694-198742193,chr1,198741694,198742193,1,0,False,False,False,,ZNF281,No H3K27ac,0.93,,1668112,,WTC11,bg_powered
chr1:198788665-198789164,chr1,198788665,198789164,1,0,False,False,False,,ZNF281,H3K27ac,0.91,,1621141,,WTC11,bg_powered
chr1:198830059-198830657,chr1,198830059,198830657,1,0,False,False,False,,ZNF281,H3K27ac,0.99,,1579698,,WTC11,bg_powered
chr1:199217957-199218456,chr1,199217957,199218456,1,0,False,False,False,,ZNF281,No H3K27ac,0.9,,1191850,,WTC11,bg_powered
chr1:199243392-199243891,chr1,199243392,199243891,1,0,False,False,False,,ZNF281,CTCF element,0.92,,1166415,,WTC11,bg_powered
chr1:199272581-199273080,chr1,199272581,199273080,1,0,False,False,False,,ZNF281,No H3K27ac,0.83,,1137226,,WTC11,bg_powered
chr1:199337280-199337779,chr1,199337280,199337779,1,0,False,False,False,,ZNF281,No H3K27ac,0.91,,1072527,,WTC11,bg_powered
chr1:199463456-199463955,chr1,199463456,199463955,1,0,False,False,False,,ZNF281,No H3K27ac,0.92,,946351,,WTC11,bg_powered
chr1:199545692-199546191,chr1,199545692,199546191,1,0,False,False,False,,ZNF281,No H3K27ac,0.91,,864115,,WTC11,bg_powered
chr1:199735566-199736065,chr1,199735566,199736065,1,0,False,False,False,,ZNF281,H3K27ac,0.84,,674241,,WTC11,bg_powered
chr1:199747892-199748391,chr1,199747892,199748391,1,0,False,False,False,,ZNF281,H3K27ac,0.87,,661915,,WTC11,bg_powered
chr1:199866197-199866696,chr1,199866197,199866696,1,0,False,False,False,,ZNF281,H3K27ac,0.9,,543610,,WTC11,bg_powered
chr1:199954642-199955141,chr1,199954642,199955141,1,0,False,False,False,,ZNF281,H3K27ac,0.89,,455165,,WTC11,bg_powered
chr1:199976758-199977257,chr1,199976758,199977257,1,0,False,False,False,,ZNF281,High H3K27ac,0.92,,433049,,WTC11,bg_powered
chr1:200028962-200029926,chr1,200028962,200029926,2,0,False,False,False,,ZNF281,High H3K27ac,0.92,,380380,,WTC11,bg_powered
chr1:200034708-200035207,chr1,200034708,200035207,1,0,False,False,False,,ZNF281,High H3K27ac,0.85,,375099,,WTC11,bg_powered
chr1:200038569-200039833,chr1,200038569,200039833,3,0,False,False,False,,ZNF281,H3K27ac,0.96,,370473,,WTC11,bg_powered
chr1:200040599-200041098,chr1,200040599,200041098,1,0,False,False,False,,ZNF281,H3K27me3 element,0.91,,369208,,WTC11,bg_powered
chr1:200041203-200041702,chr1,200041203,200041702,1,0,False,False,False,,ZNF281,H3K27ac,0.84,,368604,,WTC11,bg_powered
chr1:200048208-200048707,chr1,200048208,200048707,1,0,False,False,False,,ZNF281,High H3K27ac,0.88,,361599,,WTC11,bg_powered
chr1:200302208-200303277,chr1,200302208,200303277,2,0,False,False,False,,ZNF281,H3K27ac,1.0,,107029,,WTC11,bg_powered
chr1:200341223-200341722,chr1,200341223,200341722,1,0,False,False,False,,ZNF281,H3K27ac,0.89,,68584,,WTC11,bg_powered
chr1:200366127-200366626,chr1,200366127,200366626,1,0,False,False,False,,ZNF281,High H3K27ac,0.89,,43680,,WTC11,bg_powered
chr1:2545925-2546424,chr1,2545925,2546424,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.85,,132377,,WTC11,bg_powered
chr1:2546779-2547278,chr1,2546779,2547278,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.92,,133231,,WTC11,bg_powered
chr1:2578168-2578667,chr1,2578168,2578667,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.96,,164620,,WTC11,bg_powered
chr1:2591521-2592020,chr1,2591521,2592020,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.89,,177973,,WTC11,bg_powered
chr1:2593756-2594255,chr1,2593756,2594255,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,180208,,WTC11,bg_powered
chr1:2594471-2594970,chr1,2594471,2594970,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.93,,180923,,WTC11,bg_powered
chr1:2595666-2596165,chr1,2595666,2596165,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.88,,182118,,WTC11,bg_powered
chr1:26201129-26201628,chr1,26201129,26201628,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,31470,,WTC11,bg_powered
chr1:26385969-26386468,chr1,26385969,26386468,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,24599,,WTC11,bg_powered
chr1:26396204-26396703,chr1,26396204,26396703,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",CTCF element,0.98,,14364,,WTC11,bg_powered
chr1:26538621-26539120,chr1,26538621,26539120,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,66430,,WTC11,bg_powered
chr1:26677465-26677964,chr1,26677465,26677964,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,15522,,WTC11,bg_powered
chr1:26853023-26853522,chr1,26853023,26853522,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,140420,,WTC11,bg_powered
chr1:26877904-26878403,chr1,26877904,26878403,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",CTCF element,0.91,,115539,,WTC11,bg_powered
chr1:27004639-27005138,chr1,27004639,27005138,9,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TRNP1,ZNF593",High H3K27ac,0.98,,11196,,WTC11,bg_powered
chr1:27026983-27027482,chr1,27026983,27027482,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",High H3K27ac,0.99,,14382,,WTC11,bg_powered
chr1:27031480-27031979,chr1,27031480,27031979,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,18879,,WTC11,bg_powered
chr1:27109061-27109560,chr1,27109061,27109560,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,96460,,WTC11,bg_powered
chr1:27299431-27299930,chr1,27299431,27299930,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.96,,286830,,WTC11,bg_powered
chr1:27300722-27301221,chr1,27300722,27301221,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,288121,,WTC11,bg_powered
chr1:27349184-27349683,chr1,27349184,27349683,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27me3 element,0.99,,336583,,WTC11,bg_powered
chr1:27350164-27350676,chr1,27350164,27350676,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27me3 element,1.0,,337569,,WTC11,bg_powered
chr1:27351076-27351575,chr1,27351076,27351575,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,338475,,WTC11,bg_powered
chr1:27365379-27365878,chr1,27365379,27365878,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,352778,,WTC11,bg_powered
chr1:27488504-27489003,chr1,27488504,27489003,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,425993,,WTC11,bg_powered
chr1:27527179-27527678,chr1,27527179,27527678,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,387318,,WTC11,bg_powered
chr1:27557820-27558319,chr1,27557820,27558319,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",High H3K27ac,1.0,,356677,,WTC11,bg_powered
chr1:27568430-27568929,chr1,27568430,27568929,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,346067,,WTC11,bg_powered
chr1:27592545-27593443,chr1,27592545,27593443,20,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,321553,,WTC11,bg_powered
chr1:27598221-27598720,chr1,27598221,27598720,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,316276,,WTC11,bg_powered
chr1:27608540-27609039,chr1,27608540,27609039,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,305957,,WTC11,bg_powered
chr1:27614716-27615215,chr1,27614716,27615215,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,299781,,WTC11,bg_powered
chr1:27615277-27615776,chr1,27615277,27615776,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,299220,,WTC11,bg_powered
chr1:27656052-27656551,chr1,27656052,27656551,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,258445,,WTC11,bg_powered
chr1:27940258-27940757,chr1,27940258,27940757,9,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,25761,,WTC11,bg_powered
chr1:27961794-27962293,chr1,27961794,27962293,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",No H3K27ac,0.99,,27043,,WTC11,bg_powered
chr1:2796791-2797290,chr1,2796791,2797290,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.95,,368369,,WTC11,bg_powered
chr1:2800259-2800758,chr1,2800259,2800758,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.92,,371837,,WTC11,bg_powered
chr1:2802976-2803475,chr1,2802976,2803475,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.83,,374554,,WTC11,bg_powered
chr1:2803566-2804065,chr1,2803566,2804065,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.87,,375144,,WTC11,bg_powered
chr1:28091137-28091636,chr1,28091137,28091636,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",High H3K27ac,0.97,,156386,,WTC11,bg_powered
chr1:28147218-28147717,chr1,28147218,28147717,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,212467,,WTC11,bg_powered
chr1:3070011-3070510,chr1,3070011,3070510,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.92,,641588,,WTC11,bg_powered
chr1:3070955-3071454,chr1,3070955,3071454,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.95,,642532,,WTC11,bg_powered
chr1:3221892-3222391,chr1,3221892,3222391,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.91,,793469,,WTC11,bg_powered
chr1:3391668-3392167,chr1,3391668,3392167,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.95,,963245,,WTC11,bg_powered
chr1:3453042-3453541,chr1,3453042,3453541,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.96,,1024619,,WTC11,bg_powered
chr1:3533396-3533895,chr1,3533396,3533895,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,1104973,,WTC11,bg_powered
chr1:3610489-3610988,chr1,3610489,3610988,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.92,,1182066,,WTC11,bg_powered
chr1:3618948-3619447,chr1,3618948,3619447,2,0,False,False,False,,"PEX10,RER1",CTCF element,0.85,,1190525,,WTC11,bg_powered
chr1:3632691-3633190,chr1,3632691,3633190,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,1204268,,WTC11,bg_powered
chr1:3633803-3634302,chr1,3633803,3634302,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.96,,1205380,,WTC11,bg_powered
chr1:3645161-3645660,chr1,3645161,3645660,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.94,,1216738,,WTC11,bg_powered
chr1:3656482-3656981,chr1,3656482,3656981,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.9,,1228059,,WTC11,bg_powered
chr1:3657451-3657950,chr1,3657451,3657950,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.92,,1229028,,WTC11,bg_powered
chr1:3662911-3663410,chr1,3662911,3663410,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.9,,1234488,,WTC11,bg_powered
chr1:3674722-3675221,chr1,3674722,3675221,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.9,,1246299,,WTC11,bg_powered
chr1:3717944-3718443,chr1,3717944,3718443,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.95,,1289521,,WTC11,bg_powered
chr1:3719986-3720485,chr1,3719986,3720485,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,1291563,,WTC11,bg_powered
chr20:49957676-49958175,chr20,49957676,49958175,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",No H3K27ac,0.92,,21589,,WTC11,bg_powered
chr20:49989371-49989870,chr20,49989371,49989870,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.99,,53284,,WTC11,bg_powered
chr20:50009710-50010580,chr20,50009710,50010580,12,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27me3 element,0.99,,73623,,WTC11,bg_powered
chr20:50071204-50071703,chr20,50071204,50071703,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",CTCF element,0.99,,44506,,WTC11,bg_powered
chr20:50075566-50076065,chr20,50075566,50076065,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.97,,40144,,WTC11,bg_powered
chr20:50138532-50139031,chr20,50138532,50139031,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.98,,22822,,WTC11,bg_powered
chr20:50166020-50166519,chr20,50166020,50166519,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",High H3K27ac,0.99,,24561,,WTC11,bg_powered
chr20:50179151-50179650,chr20,50179151,50179650,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.99,,11430,,WTC11,bg_powered
chr20:50186163-50186662,chr20,50186163,50186662,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",CTCF element,0.99,,4418,,WTC11,bg_powered
chr20:50198304-50198803,chr20,50198304,50198803,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",No H3K27ac,0.99,,7723,,WTC11,bg_powered
chr20:50344339-50344838,chr20,50344339,50344838,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",CTCF element,1.0,,153758,,WTC11,bg_powered
chr20:50445660-50446159,chr20,50445660,50446159,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",No H3K27ac,0.97,,255079,,WTC11,bg_powered
chr20:50460691-50461190,chr20,50460691,50461190,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.98,,270110,,WTC11,bg_powered
chr20:50478170-50478669,chr20,50478170,50478669,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",CTCF element,0.96,,287589,,WTC11,bg_powered
chr20:50625999-50626498,chr20,50625999,50626498,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.99,,305189,,WTC11,bg_powered
chr20:50818311-50818810,chr20,50818311,50818810,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",High H3K27ac,0.99,,112877,,WTC11,bg_powered
chr20:50820805-50821304,chr20,50820805,50821304,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",No H3K27ac,1.0,,110383,,WTC11,bg_powered
chr20:50850774-50851328,chr20,50850774,50851328,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,1.0,,80387,,WTC11,bg_powered
chr20:50870750-50871249,chr20,50870750,50871249,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",High H3K27ac,0.98,,60438,,WTC11,bg_powered
chr20:50981385-50981884,chr20,50981385,50981884,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",CTCF element,0.99,,23079,,WTC11,bg_powered
chr20:50987645-50988144,chr20,50987645,50988144,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.96,,29339,,WTC11,bg_powered
chr20:50992323-50992822,chr20,50992323,50992822,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",High H3K27ac,0.96,,34017,,WTC11,bg_powered
chr20:50992928-50993427,chr20,50992928,50993427,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",High H3K27ac,0.98,,34622,,WTC11,bg_powered
chr20:51015050-51015549,chr20,51015050,51015549,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.99,,56744,,WTC11,bg_powered
chr20:51318156-51318655,chr20,51318156,51318655,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.99,,359850,,WTC11,bg_powered
chr20:51372211-51372710,chr20,51372211,51372710,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.99,,413905,,WTC11,bg_powered
chr20:51639168-51639667,chr20,51639168,51639667,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",CTCF element,0.97,,163104,,WTC11,bg_powered
chr20:51700683-51701182,chr20,51700683,51701182,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,0.93,,101589,,WTC11,bg_powered
chr20:51712461-51712960,chr20,51712461,51712960,6,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,1.0,,89811,,WTC11,bg_powered
chr20:51767009-51767873,chr20,51767009,51767873,12,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,SALL4,UBE2V1",H3K27ac,1.0,,34898,,WTC11,bg_powered
chr20:51800075-51800574,chr20,51800075,51800574,5,0,False,False,False,,"ADNP,CEBPB,DPM1,RNF114,UBE2V1",High H3K27ac,0.98,,841771,,WTC11,bg_powered
chr2:216107752-216108251,chr2,216107752,216108251,2,0,False,False,False,,"IGFBP2,RPL37A",High H3K27ac,0.96,,390824,,WTC11,bg_powered
chr2:216283475-216283974,chr2,216283475,216283974,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,1.0,,176260,,WTC11,bg_powered
chr2:216306862-216307361,chr2,216306862,216307361,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,0.99,,191714,,WTC11,bg_powered
chr2:216519103-216519602,chr2,216519103,216519602,2,0,False,False,False,,"IGFBP2,XRCC5",CTCF element,0.99,,113476,,WTC11,bg_powered
chr2:216635826-216636325,chr2,216635826,216636325,2,0,False,False,False,,"RPL37A,XRCC5",H3K27ac,1.0,,137250,,WTC11,bg_powered
chr2:216636562-216637061,chr2,216636562,216637061,2,0,False,False,False,,"RPL37A,XRCC5",H3K27ac,0.99,,137986,,WTC11,bg_powered
chr2:216665129-216666125,chr2,216665129,216666125,6,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,1.0,,32550,,WTC11,bg_powered
chr2:216682396-216682895,chr2,216682396,216682895,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.99,,49817,,WTC11,bg_powered
chr2:216777616-216778115,chr2,216777616,216778115,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,0.97,,145037,,WTC11,bg_powered
chr2:216985632-216986208,chr2,216985632,216986208,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,1.0,,353091,,WTC11,bg_powered
chr2:217043892-217044391,chr2,217043892,217044391,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,0.96,,411313,,WTC11,bg_powered
chr2:217142601-217143100,chr2,217142601,217143100,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.94,,510022,,WTC11,bg_powered
chr2:217510697-217511196,chr2,217510697,217511196,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.98,,878118,,WTC11,bg_powered
chr2:217622097-217622596,chr2,217622097,217622596,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,0.99,,989518,,WTC11,bg_powered
chr2:217713424-217713923,chr2,217713424,217713923,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.98,,1080845,,WTC11,bg_powered
chr2:217785387-217785886,chr2,217785387,217785886,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.99,,1152808,,WTC11,bg_powered
chr2:217789127-217789626,chr2,217789127,217789626,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.99,,1156548,,WTC11,bg_powered
chr2:217799862-217800361,chr2,217799862,217800361,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,0.96,,1167283,,WTC11,bg_powered
chr2:217800427-217800926,chr2,217800427,217800926,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,1.0,,1167848,,WTC11,bg_powered
chr2:217801099-217801598,chr2,217801099,217801598,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,0.98,,1168520,,WTC11,bg_powered
chr2:217801646-217802145,chr2,217801646,217802145,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,0.98,,1169067,,WTC11,bg_powered
chr2:217837133-217837632,chr2,217837133,217837632,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,0.97,,1204554,,WTC11,bg_powered
chr2:217918167-217918666,chr2,217918167,217918666,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,0.98,,1285588,,WTC11,bg_powered
chr2:217947858-217948357,chr2,217947858,217948357,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,0.99,,1315279,,WTC11,bg_powered
chr2:217993795-217994294,chr2,217993795,217994294,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.99,,1361216,,WTC11,bg_powered
chr2:218021681-218022500,chr2,218021681,218022500,6,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",No H3K27ac,0.99,,1389102,,WTC11,bg_powered
chr2:218025354-218025853,chr2,218025354,218025853,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",H3K27ac,1.0,,1392775,,WTC11,bg_powered
chr2:218073874-218074373,chr2,218073874,218074373,3,0,False,False,False,,"IGFBP2,RPL37A,XRCC5",CTCF element,0.98,,1441295,,WTC11,bg_powered
chr2:68361973-68362472,chr2,68361973,68362472,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",CTCF element,0.99,,1467438,,WTC11,bg_powered
chr2:68418667-68419166,chr2,68418667,68419166,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",No H3K27ac,0.98,,1410744,,WTC11,bg_powered
chr2:68722724-68723223,chr2,68722724,68723223,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",No H3K27ac,0.99,,1106687,,WTC11,bg_powered
chr2:68751666-68752165,chr2,68751666,68752165,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",H3K27ac,1.0,,1077745,,WTC11,bg_powered
chr2:68837203-68837702,chr2,68837203,68837702,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",No H3K27ac,0.99,,992208,,WTC11,bg_powered
chr2:68908418-68908917,chr2,68908418,68908917,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",H3K27ac,0.98,,920993,,WTC11,bg_powered
chr2:68909744-68910243,chr2,68909744,68910243,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",H3K27ac,1.0,,919667,,WTC11,bg_powered
chr2:68943412-68944232,chr2,68943412,68944232,12,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",CTCF element,1.0,,885678,,WTC11,bg_powered
chr2:69149809-69150308,chr2,69149809,69150308,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",H3K27ac,0.99,,679602,,WTC11,bg_powered
chr2:69306275-69306774,chr2,69306275,69306774,6,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",H3K27me3 element,0.99,,523136,,WTC11,bg_powered
chr2:69306853-69307819,chr2,69306853,69307819,12,0,False,False,False,,"FAM136A,GMCL1,PCBP1,SNRNP27,SNRPG,TIA1",CTCF element,1.0,,522091,,WTC11,bg_powered
