chrom	chromStart	chromEnd	name	hg19_target_coords	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize2	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize3	PowerAtEffectSize5	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	hg19_target_chr	hg19_target_start	hg19_target_end	target_name	target_type	TSS_control_gene	de_assigned_gene
chr19	8444577	8445168	DNMT1|chr19:8509461-8510052:.	chr19:8509461-8510052	0.01751241016081373	chr19	10231285	10231286	DNMT1	FALSE	0.886116367076632	0.66	0.95	0.06	1	1	0.12	0.24	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	EIF3G|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.0019719718671578	chr19	10119917	10119918	EIF3G	FALSE	0.992896125772038	0.63	0.95	0.09	1	1	0.18	0.21	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	EIF3G|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.00317704725792777	chr19	10119917	10119918	EIF3G	FALSE	0.9434840413823464	0.89	1	0.18	1	1	0.3	0.48	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	FBXL12|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.00276632309614921	chr19	9827815	9827816	FBXL12	FALSE	0.9791818672423098	0.77	0.99	0.17	1	1	0.17	0.35	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	FDX2|chr19:8509461-8510052:.	chr19:8509461-8510052	0.13498129044384344	chr19	10316014	10316015	FDX2	FALSE	0.43826666666666664	0.15	0.37	0	0.79	0.87	0	0.02	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	HNRNPM|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.08420562060401227	chr19	8444767	8444768	HNRNPM	TRUE	6.625185422397896e-5	0.52	0.87	0.05	0.99	1	0.07	0.19	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s); distance <1000	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	HNRNPM|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.04232959243605827	chr19	8444767	8444768	HNRNPM	TRUE	6.099327779001877e-8	0.93	1	0.15	1	1	0.18	0.44	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s); distance <1000	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	ICAM3|chr19:8509461-8510052:.	chr19:8509461-8510052	0.00100669503541062	chr19	10339822	10339823	ICAM3	FALSE	0.9947657269823637	0.47	0.84	0.03	0.98	1	0.06	0.13	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	ICAM4|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.0210198285674954	chr19	10286967	10286968	ICAM4	FALSE	0.8371603982300886	0.61	0.9	0.03	0.98	1	0.06	0.17	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	MRPL4|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.0123742005184696	chr19	10251901	10251902	MRPL4	FALSE	0.9886074860174962	0.6	0.87	0.02	0.99	1	0.06	0.14	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	MRPL4|chr19:8509461-8510052:.	chr19:8509461-8510052	0.00544997455121087	chr19	10251901	10251902	MRPL4	FALSE	0.9031373801916932	0.81	1	0.19	1	1	0.23	0.41	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	P2RY11|chr19:8509461-8510052:.	chr19:8509461-8510052	0.14162572421106434	chr19	10111538	10111539	P2RY11	FALSE	0.3902931354359926	0.1	0.26	0	0.61	0.88	0.03	0.03	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	PIN1|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.01134870564457413	chr19	9835257	9835258	PIN1	FALSE	0.8222407079646018	0.58	0.95	0.11	1	1	0.12	0.24	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	PPAN|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.05367103226729464	chr19	10106289	10106290	PPAN	FALSE	0.5849336455893833	0.5	0.79	0.06	0.96	1	0.05	0.11	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	PPAN|chr19:8509461-8510052:.	chr19:8509461-8510052	0.02667076118793887	chr19	10106289	10106290	PPAN	FALSE	0.8056944937833038	0.72	0.95	0.07	1	1	0.05	0.18	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	RAB11B|chr19:8509461-8510052:.	chr19:8509461-8510052	0.0261021178664631	chr19	8389981	8389982	RAB11B	FALSE	0.8230698217937481	0.59	0.91	0.01	1	1	0.08	0.21	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	UBL5|chr19:8509461-8510052:.	chr19:8509461-8510052	0.00478349429871949	chr19	9827892	9827893	UBL5	FALSE	0.993500835654596	0.69	0.96	0.12	0.99	1	0.12	0.29	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	UBL5|chr19:8509461-8510052:.	chr19:8509461-8510052	-0.0055242546182459	chr19	9827892	9827893	UBL5	FALSE	0.7925872630043753	0.92	0.99	0.17	1	1	0.28	0.46	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	ZNF121|chr19:8509461-8510052:.	chr19:8509461-8510052	-9.135567289554336e-4	chr19	9584532	9584533	ZNF121	FALSE	0.9948722135007848	0.77	0.94	0.08	1	1	0.17	0.31	1	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8444577	8445168	ZNF414|chr19:8509461-8510052:.	chr19:8509461-8510052	0.9390550154365064	chr19	8514163	8514164	ZNF414	FALSE	0.43826666666666664	0	0	0	0	0	0	0	0	overlaps potential promoter: HNRNPM; overlaps potential protein coding gene body: HNRNPM; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8509461	8510052	HNRNPM_TSS_1_AND_HNRNPM_TSS_2	tss_random	HNRNPM	NA
chr19	8445527	8445828	EIF3G|chr19:8510411-8510712:.	chr19:8510411-8510712	-0.02100542305579622	chr19	10119917	10119918	EIF3G	FALSE	0.28194868658874517	0.84	1	0.19	0.99	1	0.26	0.41	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	FBXL12|chr19:8510411-8510712:.	chr19:8510411-8510712	-0.02244562770141556	chr19	9827815	9827816	FBXL12	FALSE	0.7659029126213591	0.71	0.98	0.11	1	1	0.14	0.29	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	FDX2|chr19:8510411-8510712:.	chr19:8510411-8510712	0.02572608099330864	chr19	10316014	10316015	FDX2	FALSE	0.9501211477151966	0.12	0.23	0.01	0.67	0.89	0.02	0.01	1	overlaps potential protein coding gene body: HNRNPM; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	HNRNPM|chr19:8510411-8510712:.	chr19:8510411-8510712	-0.01436990190134512	chr19	8444767	8444768	HNRNPM	FALSE	0.6238102189781022	0.84	0.99	0.13	0.99	1	0.19	0.46	1	overlaps potential protein coding gene body: HNRNPM; distance <1000	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	MRPL4|chr19:8510411-8510712:.	chr19:8510411-8510712	-0.02216839364430101	chr19	10251901	10251902	MRPL4	FALSE	0.4052465753424657	0.84	0.97	0.14	1	1	0.2	0.39	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	P2RY11|chr19:8510411-8510712:.	chr19:8510411-8510712	-0.00801821716245321	chr19	10111538	10111539	P2RY11	FALSE	0.970295937383526	0.11	0.28	0	0.52	0.76	0.03	0.04	1	overlaps potential protein coding gene body: HNRNPM; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	PPAN|chr19:8510411-8510712:.	chr19:8510411-8510712	0.01540867692552727	chr19	10106289	10106290	PPAN	FALSE	0.90723623913616	0.55	0.92	0.06	0.99	1	0.13	0.18	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	UBL5|chr19:8510411-8510712:.	chr19:8510411-8510712	-0.01032631484443047	chr19	9827892	9827893	UBL5	FALSE	0.716845744680851	0.85	1	0.16	1	1	0.32	0.4	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8445527	8445828	ZNF121|chr19:8510411-8510712:.	chr19:8510411-8510712	0.0262915748709438	chr19	9584532	9584533	ZNF121	FALSE	0.7014664842681259	0.69	0.91	0.09	0.99	1	0.06	0.29	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8510411	8510712	chr19:8510411-8510712	enh	NA	NA
chr19	8447326	8447627	EIF3G|chr19:8512210-8512511:.	chr19:8512210-8512511	-0.02631852997532324	chr19	10119917	10119918	EIF3G	TRUE	0.1225511546967749	0.8	0.97	0.09	1	1	0.23	0.31	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	FBXL12|chr19:8512210-8512511:.	chr19:8512210-8512511	0.00248828318427341	chr19	9827815	9827816	FBXL12	FALSE	0.9946675143038778	0.62	0.91	0.1	1	1	0.06	0.24	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	FDX2|chr19:8512210-8512511:.	chr19:8512210-8512511	-0.10125411625365666	chr19	10316014	10316015	FDX2	FALSE	0.6457104149026249	0.06	0.27	0	0.5	0.75	0.02	0.03	1	overlaps potential protein coding gene body: HNRNPM; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	HNRNPM|chr19:8512210-8512511:.	chr19:8512210-8512511	-0.00483046122754715	chr19	8444767	8444768	HNRNPM	FALSE	0.9031373801916932	0.81	0.97	0.21	1	1	0.2	0.34	1	overlaps target gene intron; overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	MRPL4|chr19:8512210-8512511:.	chr19:8512210-8512511	0.00321466556581162	chr19	10251901	10251902	MRPL4	FALSE	0.9704940652818992	0.75	0.97	0.11	1	1	0.18	0.36	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	P2RY11|chr19:8512210-8512511:.	chr19:8512210-8512511	0.00829694256242996	chr19	10111538	10111539	P2RY11	FALSE	0.9891509526135808	0.08	0.24	0	0.47	0.68	0	0.04	1	overlaps potential protein coding gene body: HNRNPM; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	PPAN|chr19:8512210-8512511:.	chr19:8512210-8512511	-0.02932920686135998	chr19	10106289	10106290	PPAN	FALSE	0.7925872630043753	0.55	0.86	0.05	0.96	1	0.06	0.17	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	UBL5|chr19:8512210-8512511:.	chr19:8512210-8512511	0.00402155385604219	chr19	9827892	9827893	UBL5	FALSE	0.9486210006441916	0.78	0.97	0.23	1	1	0.2	0.3	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8447326	8447627	ZNF121|chr19:8512210-8512511:.	chr19:8512210-8512511	0.00430910732182354	chr19	9584532	9584533	ZNF121	FALSE	0.9872960635130664	0.61	0.96	0.08	1	1	0.11	0.22	1	overlaps potential protein coding gene body: HNRNPM	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8512210	8512511	chr19:8512210-8512511	enh	NA	NA
chr19	8456094	8456395	DNMT1|chr19:8520978-8521279:.	chr19:8520978-8521279	0.06940344766584072	chr19	10231285	10231286	DNMT1	TRUE	0.06514185771876103	0.49	0.89	0.01	0.98	1	0.07	0.09	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	EIF3G|chr19:8520978-8521279:.	chr19:8520978-8521279	0.01059067874454222	chr19	10119917	10119918	EIF3G	FALSE	0.9293190327613106	0.63	0.95	0.03	0.99	1	0.04	0.19	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	HNRNPM|chr19:8520978-8521279:.	chr19:8520978-8521279	-0.03328240972440322	chr19	8444767	8444768	HNRNPM	FALSE	0.5763846153846154	0.38	0.8	0.03	0.96	1	0.04	0.13	1	overlaps target gene intron; overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	ICAM3|chr19:8520978-8521279:.	chr19:8520978-8521279	0.05922185500897425	chr19	10339822	10339823	ICAM3	FALSE	0.4649594272076372	0.41	0.75	0.02	0.97	0.99	0	0.1	1	overlaps potential protein coding gene body: HNRNPM; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	ICAM4|chr19:8520978-8521279:.	chr19:8520978-8521279	0.06074798257415637	chr19	10286967	10286968	ICAM4	FALSE	0.33803007518796996	0.37	0.9	0.08	0.94	1	0.04	0.08	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	MRPL4|chr19:8520978-8521279:.	chr19:8520978-8521279	-0.00593281863562578	chr19	10251901	10251902	MRPL4	FALSE	0.8872829836829836	0.47	0.85	0.04	0.98	1	0.06	0.11	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	PIN1|chr19:8520978-8521279:.	chr19:8520978-8521279	-0.03382044270030293	chr19	9835257	9835258	PIN1	FALSE	0.33803007518796996	0.64	0.96	0.04	0.99	1	0.06	0.14	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	PPAN|chr19:8520978-8521279:.	chr19:8520978-8521279	-0.04713738242820042	chr19	10106289	10106290	PPAN	FALSE	0.5763846153846154	0.36	0.72	0.03	0.93	1	0.04	0.12	1	overlaps potential protein coding gene body: HNRNPM; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	RAB11B|chr19:8520978-8521279:.	chr19:8520978-8521279	-0.0060551989840959	chr19	8389981	8389982	RAB11B	FALSE	0.9440874559940708	0.5	0.86	0.05	0.98	1	0.1	0.18	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8456094	8456395	UBL5|chr19:8520978-8521279:.	chr19:8520978-8521279	0.00139092835474996	chr19	9827892	9827893	UBL5	FALSE	0.913780487804878	0.58	0.94	0.06	1	1	0.08	0.21	1	overlaps potential protein coding gene body: HNRNPM	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	8520978	8521279	chr19:8520978-8521279	enh	NA	NA
chr19	8512095	8512396	CDC37|chr19:8576979-8577280:.	chr19:8576979-8577280	-0.02605260955533328	chr19	10420120	10420121	CDC37	FALSE	0.5156078431372549	0.8	0.98	0.17	1	1	0.18	0.36	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	EIF3G|chr19:8576979-8577280:.	chr19:8576979-8577280	-4.445753093376137e-4	chr19	10119917	10119918	EIF3G	FALSE	0.9872960635130664	0.83	0.99	0.19	1	1	0.19	0.36	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	FBXL12|chr19:8576979-8577280:.	chr19:8576979-8577280	0.02877456779203302	chr19	9827815	9827816	FBXL12	FALSE	0.6385845620121422	0.62	0.92	0.11	1	1	0.13	0.27	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	FDX2|chr19:8576979-8577280:.	chr19:8576979-8577280	-0.02005296766893793	chr19	10316014	10316015	FDX2	FALSE	0.9519915807198484	0.04	0.29	0.01	0.61	0.8	0.02	0.04	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	HNRNPM|chr19:8576979-8577280:.	chr19:8576979-8577280	0.00157616143404415	chr19	8444767	8444768	HNRNPM	FALSE	0.9872960635130664	0.86	0.99	0.16	1	1	0.31	0.3	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	MRPL4|chr19:8576979-8577280:.	chr19:8576979-8577280	-0.00327780883917172	chr19	10251901	10251902	MRPL4	FALSE	0.9607541380702462	0.83	0.96	0.15	1	1	0.17	0.37	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	P2RY11|chr19:8576979-8577280:.	chr19:8576979-8577280	-0.065737840108268	chr19	10111538	10111539	P2RY11	FALSE	0.8085820701602424	0.13	0.17	0	0.59	0.73	0.03	0.04	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	PPAN|chr19:8576979-8577280:.	chr19:8576979-8577280	0.03189775160515795	chr19	10106289	10106290	PPAN	FALSE	0.8056944937833038	0.56	0.81	0.15	0.99	1	0.11	0.16	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	UBL5|chr19:8576979-8577280:.	chr19:8576979-8577280	4.895221156009377e-5	chr19	9827892	9827893	UBL5	FALSE	0.9817928558607072	0.77	0.98	0.12	1	1	0.19	0.42	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8512095	8512396	ZNF121|chr19:8576979-8577280:.	chr19:8576979-8577280	0.0192119475693806	chr19	9584532	9584533	ZNF121	FALSE	0.8655694535878867	0.69	0.95	0.1	1	1	0.13	0.3	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8576979	8577280	chr19:8576979-8577280	enh	NA	NA
chr19	8513914	8514414	CDC37|chr19:8578798-8579298:.	chr19:8578798-8579298	-0.01255864173622167	chr19	10420120	10420121	CDC37	FALSE	0.8802340168878167	0.65	0.97	0.1	1	1	0.14	0.28	1	overlaps potential promoter: ZNF414; overlaps potential protein coding gene body: ZNF414; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	8578798	8579298	ZNF414_TSS	tss_random	ZNF414	NA
