chrom	chromStart	chromEnd	name	hg19_target_coords	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize2	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize3	PowerAtEffectSize5	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	hg19_target_chr	hg19_target_start	hg19_target_end	target_name	target_type	TSS_control_gene	de_assigned_gene	abc_tss_overlap	distance_to_abc_canonical_TSS	protein_coding_gene_body_overlap	gencode_promoter_overlap	measuredGene_in_TSS_control	measuredGene_in_abc_tss	measuredGene_in_gencode_promoter	abc_or_gencode_overlap
chr19	9789057	9789358	PPAN|chr19:9899733-9900034:.	chr19:9899733-9900034	-0.10092548385630308	chr19	10106289	10106290	PPAN	TRUE	0.1456367687725055	0.21	0.61	0	0.89	0.97	0.03	0.02	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr19	9899733	9900034	chr19:9899733-9900034	enh	NA	NA	NA	317014.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9789057	9789358	RAB11B|chr19:9899733-9900034:.	chr19:9899733-9900034	0.03658169466171901	chr19	8389981	8389982	RAB11B	FALSE	0.7690762463343109	0.45	0.72	0.01	0.96	1	0.02	0.12	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9899733	9900034	chr19:9899733-9900034	enh	NA	NA	NA	1398887.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9789057	9789358	UBL5|chr19:9899733-9900034:.	chr19:9899733-9900034	-0.02725191818883909	chr19	9827892	9827893	UBL5	FALSE	0.3334873040462088	0.65	0.91	0.05	0.98	1	0.15	0.15	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9899733	9900034	chr19:9899733-9900034	enh	NA	NA	NA	38683.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	DNM2|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.04532183898952435	chr19	10718079	10718080	DNM2	FALSE	0.6185965379494008	0.3	0.57	0.06	0.81	0.95	0.08	0.08	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	927652.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	DNMT1|chr19:9900848-9901303:.	chr19:9900848-9901303	0.0272045737352633	chr19	10231285	10231286	DNMT1	FALSE	0.8002695486331851	0.31	0.6	0.05	0.89	0.96	0.07	0.13	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	404735.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	EIF3G|chr19:9900848-9901303:.	chr19:9900848-9901303	-9.842663088015513e-4	chr19	10119917	10119918	EIF3G	FALSE	0.9966456650511576	0.46	0.81	0.07	0.94	0.99	0.15	0.17	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	329524.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	HNRNPM|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.01704338100251046	chr19	8444767	8444768	HNRNPM	FALSE	0.9270311307491464	0.22	0.53	0.01	0.81	0.93	0.03	0.06	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	1345481.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	ICAM3|chr19:9900848-9901303:.	chr19:9900848-9901303	0.06920615091670901	chr19	10339822	10339823	ICAM3	FALSE	0.4145504840940526	0.33	0.58	0.04	0.74	0.92	0.03	0.08	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	549434.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	ICAM4|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.02810022246193555	chr19	10286967	10286968	ICAM4	FALSE	0.7690762463343109	0.32	0.56	0.02	0.87	0.97	0.08	0.06	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	496566.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	MRPL4|chr19:9900848-9901303:.	chr19:9900848-9901303	0.0158785734317759	chr19	10251901	10251902	MRPL4	FALSE	0.9477102985338278	0.27	0.64	0.06	0.88	1	0.04	0.08	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	461563.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	PIN1|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.00260281439903475	chr19	9835257	9835258	PIN1	FALSE	0.9885224274406332	0.36	0.66	0.03	0.88	0.96	0.04	0.05	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	44806.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	PPAN|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.01157591468077923	chr19	10106289	10106290	PPAN	FALSE	0.9787155963302752	0.16	0.54	0.03	0.7	0.86	0.04	0.1	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	315822.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	RAB11B|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.05781836291203823	chr19	8389981	8389982	RAB11B	FALSE	0.4649594272076372	0.31	0.54	0.03	0.83	0.98	0.04	0.07	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	1400079.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9790172	9790627	UBL5|chr19:9900848-9901303:.	chr19:9900848-9901303	-0.00280333499003704	chr19	9827892	9827893	UBL5	FALSE	0.9899245067200458	0.43	0.83	0.09	0.99	0.98	0.09	0.13	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9900848	9901303	chr19:9900848-9901303	enh	NA	NA	NA	37491.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	DNM2|chr19:9902233-9902534:.	chr19:9902233-9902534	0.02571905172446897	chr19	10718079	10718080	DNM2	FALSE	0.8241215629522433	0.52	0.76	0.05	0.98	1	0.03	0.19	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	926344.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	DNMT1|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.02658208962176567	chr19	10231285	10231286	DNMT1	FALSE	0.642388242498469	0.54	0.91	0.07	1	1	0.09	0.23	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	403427.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	EIF3G|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.00821296612977651	chr19	10119917	10119918	EIF3G	FALSE	0.7638356789653861	0.67	0.87	0.04	0.97	1	0.04	0.21	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	328216.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	HNRNPM|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.00259556868563681	chr19	8444767	8444768	HNRNPM	FALSE	0.937330821401658	0.43	0.84	0.06	0.98	1	0.04	0.11	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	1346789.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	ICAM3|chr19:9902233-9902534:.	chr19:9902233-9902534	0.02440291088487223	chr19	10339822	10339823	ICAM3	FALSE	0.7761063032367973	0.42	0.75	0.05	0.95	1	0.05	0.07	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	548126.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	ICAM4|chr19:9902233-9902534:.	chr19:9902233-9902534	0.01510669454262037	chr19	10286967	10286968	ICAM4	FALSE	0.7673721706864565	0.57	0.73	0.06	0.98	1	0.05	0.15	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	495258.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	MRPL4|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.04607658671041792	chr19	10251901	10251902	MRPL4	FALSE	0.4995333333333334	0.45	0.86	0.03	0.99	1	0.06	0.13	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	460255.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	PIN1|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.02672459540497007	chr19	9835257	9835258	PIN1	FALSE	0.33803007518796996	0.65	0.9	0.06	0.99	1	0.11	0.17	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	43498.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	PPAN|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.08169650255538785	chr19	10106289	10106290	PPAN	TRUE	0.1284501885972135	0.34	0.7	0.03	0.93	0.99	0.05	0.08	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	314514.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	RAB11B|chr19:9902233-9902534:.	chr19:9902233-9902534	0.00606453920595839	chr19	8389981	8389982	RAB11B	FALSE	0.9951402629082532	0.49	0.8	0.05	0.99	1	0.07	0.11	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	1401387.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9791557	9791858	UBL5|chr19:9902233-9902534:.	chr19:9902233-9902534	-0.02802282010695689	chr19	9827892	9827893	UBL5	TRUE	0.06937870485225364	0.6	0.94	0.04	1	1	0.11	0.21	1	overlaps potential protein coding gene body: ZNF846	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr19	9902233	9902534	chr19:9902233-9902534	enh	NA	NA	NA	36183.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	CDC37|chr19:9902812-9903113:.	chr19:9902812-9903113	0.00557821513437462	chr19	10420120	10420121	CDC37	FALSE	0.96554446356856	0.79	0.96	0.1	0.99	1	0.23	0.31	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	611308.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	EIF3G|chr19:9902812-9903113:.	chr19:9902812-9903113	0.00650213047608483	chr19	10119917	10119918	EIF3G	FALSE	0.9156820590461772	0.84	0.98	0.16	1	1	0.23	0.46	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	327637.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	FBXL12|chr19:9902812-9903113:.	chr19:9902812-9903113	-0.00188016517723466	chr19	9827815	9827816	FBXL12	FALSE	0.9872960635130664	0.68	0.95	0.15	1	1	0.15	0.29	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	26816.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	FDX2|chr19:9902812-9903113:.	chr19:9902812-9903113	-0.00818869857305604	chr19	10316014	10316015	FDX2	FALSE	0.9872960635130664	0.11	0.29	0.01	0.58	0.75	0.02	0.01	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	523728.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	HNRNPM|chr19:9902812-9903113:.	chr19:9902812-9903113	0.00296383670998756	chr19	8444767	8444768	HNRNPM	FALSE	0.9951608783678556	0.86	0.97	0.13	1	1	0.2	0.37	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	1347368.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	MRPL4|chr19:9902812-9903113:.	chr19:9902812-9903113	-8.262294713854423e-4	chr19	10251901	10251902	MRPL4	FALSE	0.9951608783678556	0.78	0.99	0.15	1	1	0.17	0.39	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	459676.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	P2RY11|chr19:9902812-9903113:.	chr19:9902812-9903113	0.11218647779284184	chr19	10111538	10111539	P2RY11	FALSE	0.6670007686395081	0.05	0.18	0.01	0.59	0.75	0	0.03	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	319233.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	PPAN|chr19:9902812-9903113:.	chr19:9902812-9903113	0.04251779163721769	chr19	10106289	10106290	PPAN	FALSE	0.6178571428571429	0.63	0.92	0.11	1	1	0.16	0.19	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	313935.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	UBL5|chr19:9902812-9903113:.	chr19:9902812-9903113	-0.01277905371548926	chr19	9827892	9827893	UBL5	FALSE	0.6604960753532182	0.82	0.98	0.23	1	1	0.21	0.42	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	35604.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	YIPF2|chr19:9902812-9903113:.	chr19:9902812-9903113	0.04921870317692889	chr19	10928680	10928681	YIPF2	FALSE	0.8028370126820104	0.34	0.67	0.01	0.92	0.98	0.05	0.1	1	overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	1136380.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792136	9792437	ZNF121|chr19:9902812-9903113:.	chr19:9902812-9903113	-0.05096431426763381	chr19	9584532	9584533	ZNF121	FALSE	0.23929617112469456	0.7	0.94	0.09	0.99	1	0.15	0.26	1	overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9902812	9903113	chr19:9902812-9903113	enh	NA	NA	NA	207753.5	ZNF846	NA	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	CDC37|chr19:9903333-9903634:.	chr19:9903333-9903634	-1.6998732080653056e-4	chr19	10420120	10420121	CDC37	FALSE	0.9946675143038778	0.8	1	0.11	0.99	1	0.22	0.32	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	610787.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	EIF3G|chr19:9903333-9903634:.	chr19:9903333-9903634	-0.01825403765658229	chr19	10119917	10119918	EIF3G	FALSE	0.5302870699881377	0.85	1	0.23	1	1	0.29	0.4	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	327116.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	FBXL12|chr19:9903333-9903634:.	chr19:9903333-9903634	0.00444416942501391	chr19	9827815	9827816	FBXL12	FALSE	0.9691884003741816	0.72	0.96	0.16	0.99	1	0.19	0.26	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	26295.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	FDX2|chr19:9903333-9903634:.	chr19:9903333-9903634	0.0192286673589781	chr19	10316014	10316015	FDX2	FALSE	0.9872960635130664	0.04	0.24	0.01	0.6	0.81	0.01	0	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	523207.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	HNRNPM|chr19:9903333-9903634:.	chr19:9903333-9903634	-0.0054126198005534	chr19	8444767	8444768	HNRNPM	FALSE	0.9231165285226718	0.79	0.98	0.17	1	1	0.29	0.43	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	1347889.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	MRPL4|chr19:9903333-9903634:.	chr19:9903333-9903634	-0.01225607801071804	chr19	10251901	10251902	MRPL4	FALSE	0.8214209050861033	0.86	0.97	0.11	1	1	0.26	0.42	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	459155.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	P2RY11|chr19:9903333-9903634:.	chr19:9903333-9903634	-0.02542945497112292	chr19	10111538	10111539	P2RY11	FALSE	0.9346493506493506	0.08	0.25	0	0.47	0.74	0	0.01	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	318712.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	PPAN|chr19:9903333-9903634:.	chr19:9903333-9903634	0.01607848490583441	chr19	10106289	10106290	PPAN	FALSE	0.909848492791612	0.62	0.89	0.06	0.99	1	0.1	0.16	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	313414.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	UBL5|chr19:9903333-9903634:.	chr19:9903333-9903634	-0.02371862377599332	chr19	9827892	9827893	UBL5	TRUE	0.06875167834305007	0.88	0.97	0.23	1	1	0.32	0.49	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	35083.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	YIPF2|chr19:9903333-9903634:.	chr19:9903333-9903634	0.01169449423233448	chr19	10928680	10928681	YIPF2	FALSE	0.98493851590106	0.31	0.61	0.06	0.92	0.96	0.04	0.1	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	1135859.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9792657	9792958	ZNF121|chr19:9903333-9903634:.	chr19:9903333-9903634	1.454139188528103e-4	chr19	9584532	9584533	ZNF121	FALSE	0.9872960635130664	0.62	0.93	0.07	1	1	0.06	0.32	1	overlaps potential promoter: ZNF846; overlaps potential protein coding gene body: ZNF846	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9903333	9903634	chr19:9903333-9903634	enh	NA	NA	NA	208274.5	ZNF846	ZNF846	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	CDC37|chr19:9906879-9907180:.	chr19:9906879-9907180	-0.01549787309543848	chr19	10420120	10420121	CDC37	FALSE	0.8010204664445503	0.65	0.92	0.1	0.99	1	0.14	0.29	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	607241.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	EIF3G|chr19:9906879-9907180:.	chr19:9906879-9907180	0.01256391684065705	chr19	10119917	10119918	EIF3G	FALSE	0.7781469387755102	0.73	0.94	0.11	1	1	0.22	0.27	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	323570.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	FBXL12|chr19:9906879-9907180:.	chr19:9906879-9907180	0.00436949509561235	chr19	9827815	9827816	FBXL12	FALSE	0.9872960635130664	0.65	0.95	0.08	0.99	1	0.1	0.18	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	22749.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	FDX2|chr19:9906879-9907180:.	chr19:9906879-9907180	0.09192996983877388	chr19	10316014	10316015	FDX2	FALSE	0.7815939546599496	0.06	0.15	0.01	0.52	0.64	0	0.03	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	519661.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	HNRNPM|chr19:9906879-9907180:.	chr19:9906879-9907180	-0.00379008169189998	chr19	8444767	8444768	HNRNPM	FALSE	0.911685381630013	0.74	0.97	0.13	1	1	0.18	0.28	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	1351435.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	MRPL4|chr19:9906879-9907180:.	chr19:9906879-9907180	0.00372680584750484	chr19	10251901	10251902	MRPL4	FALSE	0.9758844606946984	0.63	0.97	0.18	0.99	1	0.09	0.23	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	455609.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr19	9796203	9796504	P2RY11|chr19:9906879-9907180:.	chr19:9906879-9907180	0.04811746714760256	chr19	10111538	10111539	P2RY11	FALSE	0.9169215442092156	0.07	0.23	0.02	0.37	0.63	0.01	0.01	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr19	9906879	9907180	chr19:9906879-9907180	enh	NA	NA	NA	315166.5	NA	NA	FALSE	FALSE	FALSE	FALSE
