intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	log_2_FC_effect_size	pct_change_effect_size	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	PIMREG|chr17:7178111-7178412	PIMREG|chr17:7081430-7081731	PIMREG	ENSG00000129195	WTC11	-0.01646036003325742	-1.134461118314245	0.564	0.9175293244246472	FALSE	733819	733847.5	chr17	NA	NA	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.05	0.07	0.15	0.62	0.86	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	PLSCR3|chr17:7178111-7178412	PLSCR3|chr17:7081430-7081731	PLSCR3	ENSG00000187838	WTC11	5.556843351767069e-4	0.038524521809502055	0.904	0.9872960635130664	FALSE	216581	216581.5	chr17	7394842	7394843	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.06	0.1	0.16	0.7	0.91	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	POLR2A|chr17:7178111-7178412	POLR2A|chr17:7081430-7081731	POLR2A	ENSG00000181222	WTC11	0.04012834149447596	2.820529126260473	0.04	0.42344605475040265	FALSE	306105	306116.5	chr17	7484366	7484367	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.09	0.11	0.3	0.56	0.95	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	RNASEK|chr17:7178111-7178412	RNASEK|chr17:7081430-7081731	RNASEK	ENSG00000219200	WTC11	-0.012155231749880518	-0.8389970703980509	0.284	0.8085820701602424	FALSE	165844	165845.5	chr17	7012417	7012418	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.15	0.15	0.36	0.82	0.99	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	RPAIN|chr17:7178111-7178412	RPAIN|chr17:7081430-7081731	RPAIN	ENSG00000129197	WTC11	-0.006574507490926015	-0.454673349970036	0.764	0.9647591240875912	FALSE	1758619	1758621.5	chr17	5419641	5419642	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.05	0.09	0.24	0.63	0.9	0.99	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	SAT2|chr17:7178111-7178412	SAT2|chr17:7081430-7081731	SAT2	ENSG00000141504	WTC11	0.030264629924078627	2.119942457170398	0.192	0.7508673408685307	FALSE	449614	449614.5	chr17	7627875	7627876	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.14	0.15	0.24	0.69	0.97	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	SENP3|chr17:7178111-7178412	SENP3|chr17:7081430-7081731	SENP3	ENSG00000161956	WTC11	-0.020914728016846802	-1.439240942576447	0.62	0.9346493506493506	FALSE	383656	383729.5	chr17	7561875	7561876	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.03	0.05	0.1	0.38	0.76	0.96	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	TMEM107|chr17:7178111-7178412	TMEM107|chr17:7081430-7081731	TMEM107	ENSG00000179029	WTC11	0.02947471427506596	2.064044253537611	0.604	0.930559175064448	FALSE	998137	998134.5	chr17	8176398	8176399	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0.05	0.13	0.29	0.65	0.85	0.99	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	TMEM256|chr17:7178111-7178412	TMEM256|chr17:7081430-7081731	TMEM256	ENSG00000205544	WTC11	7.335560057207356e-4	0.050859156600369104	0.924	0.9891509526135808	FALSE	225836	225869.5	chr17	7404136	7404137	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.08	0.21	0.28	0.8	0.99	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	TMEM88|chr17:7178111-7178412	TMEM88|chr17:7081430-7081731	TMEM88	ENSG00000167874	WTC11	0.10824889632662495	7.791909353144022	0.428	0.8770798004987531	FALSE	676804	676803.5	chr17	7855065	7855066	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.02	0.05	0.18	0.32	0.99	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	TP53|chr17:7178111-7178412	TP53|chr17:7081430-7081731	TP53	ENSG00000141510	WTC11	-0.010542370747614953	-0.728078032164447	0.48	0.8967092924126172	FALSE	509288	509288.5	chr17	7687549	7687550	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.13	0.15	0.3	0.79	0.98	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	TRAPPC1|chr17:7178111-7178412	TRAPPC1|chr17:7081430-7081731	TRAPPC1	ENSG00000170043	WTC11	0.004034390083607171	0.280033975845483	0.792	0.970295937383526	FALSE	753861	753687.5	chr17	7932122	7932123	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.08	0.12	0.38	0.76	0.98	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	TXNDC17|chr17:7178111-7178412	TXNDC17|chr17:7081430-7081731	TXNDC17	ENSG00000129235	WTC11	0.003321916462508335	0.23052299963619502	0.808	0.9730338889906576	FALSE	537275	537360.5	chr17	6640758	6640759	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.15	0.24	0.38	0.77	0.96	1	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7178111-7178412	chr17	7178111	7178412	chr17:7081430-7081731	chr17	7081430	7081731	VAMP2|chr17:7178111-7178412	VAMP2|chr17:7081430-7081731	VAMP2	ENSG00000220205	WTC11	0.021609498445465506	1.509130378978973	0.6	0.9287497056745936	FALSE	985284	984713.5	chr17	8163545	8163546	promoter	ASGR1	NA	ASGR1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	0.1	0.21	0.6	0.82	0.99	1	1	NA	NA	chr17:7081430-7081731	enh	WTC11_Random_Screen_Crop_6754,WTC11_Random_Screen_Crop_6755,WTC11_Random_Screen_Crop_6756,WTC11_Random_Screen_Crop_6757,WTC11_Random_Screen_Crop_6758,WTC11_Random_Screen_Crop_6759,WTC11_Random_Screen_Crop_6760,WTC11_Random_Screen_Crop_6761,WTC11_Random_Screen_Crop_6762,WTC11_Random_Screen_Crop_6763,WTC11_Random_Screen_Crop_6764,WTC11_Random_Screen_Crop_6765,WTC11_Random_Screen_Crop_6766,WTC11_Random_Screen_Crop_6767,WTC11_Random_Screen_Crop_6768
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	CLDN7|chr17:7224670-7224971	CLDN7|chr17:7127989-7128290	CLDN7	ENSG00000181885	WTC11	0.0018720877904376413	0.129847466287902	0.72	0.9604870129870128	FALSE	39163	38124.5	chr17	7263982	7263983	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.2	0.39	0.81	0.99	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	EIF4A1|chr17:7224670-7224971	EIF4A1|chr17:7127989-7128290	EIF4A1	ENSG00000161960	WTC11	-0.007510695446367026	-0.519248954979256	0.276	0.8056944937833038	FALSE	347885	347884.5	chr17	7572706	7572707	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1	0.16	0.38	0.91	1	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	EIF5A|chr17:7224670-7224971	EIF5A|chr17:7127989-7128290	EIF5A	ENSG00000132507	WTC11	0.007608079039160449	0.528744800935854	0.312	0.8214209050861033	FALSE	82179	82715.5	chr17	7306999	7307000	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.18	0.22	0.35	0.87	0.98	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	ELP5|chr17:7224670-7224971	ELP5|chr17:7127989-7128290	ELP5	ENSG00000170291	WTC11	0.03543314898025763	2.486447805165692	0.376	0.8550065721203737	FALSE	26596	27379.5	chr17	7251416	7251417	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.07	0.18	0.57	0.82	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	GABARAP|chr17:7224670-7224971	GABARAP|chr17:7127989-7128290	GABARAP	ENSG00000170296	WTC11	0.02116362897156687	1.4777635078453861	0.12	0.6503544929925803	FALSE	17629	17613.5	chr17	7242769	7242770	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.16	0.27	0.37	0.79	0.98	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	GPS2|chr17:7224670-7224971	GPS2|chr17:7127989-7128290	GPS2	ENSG00000132522	WTC11	0.018205004726189123	1.269870004031314	0.548	0.9136576211006848	FALSE	90744	90518.5	chr17	7315563	7315564	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.08	0.27	0.64	0.9	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	MED31|chr17:7224670-7224971	MED31|chr17:7127989-7128290	MED31	ENSG00000108590	WTC11	-0.014303271967339009	-0.9865288251158171	0.672	0.9486210006441916	FALSE	573185	573186.5	chr17	6651633	6651634	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.06	0.17	0.51	0.84	0.96	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	MPDU1|chr17:7224670-7224971	MPDU1|chr17:7127989-7128290	MPDU1	ENSG00000129255	WTC11	0.003625134192346013	0.251591115061922	0.968	0.9951608783678556	FALSE	358708	358825.5	chr17	7583529	7583530	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.13	0.24	0.76	0.97	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	NLGN2|chr17:7224670-7224971	NLGN2|chr17:7127989-7128290	NLGN2	ENSG00000169992	WTC11	0.06075100451264157	4.300856460409652	0.12	0.6503544929925803	FALSE	180054	183361.5	chr17	7404874	7404875	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.1	0.21	0.62	0.96	0.99	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	PIMREG|chr17:7224670-7224971	PIMREG|chr17:7127989-7128290	PIMREG	ENSG00000129195	WTC11	-0.00277010771960342	-0.191825015761537	0.728	0.9611569328565752	FALSE	780378	780406.5	chr17	NA	NA	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.06	0.26	0.66	0.94	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
chr17:7224670-7224971	chr17	7224670	7224971	chr17:7127989-7128290	chr17	7127989	7128290	PLSCR3|chr17:7224670-7224971	PLSCR3|chr17:7127989-7128290	PLSCR3	ENSG00000187838	WTC11	0.029574371959138486	2.071094820224694	0.24	0.7822310361923649	FALSE	170022	170022.5	chr17	7394842	7394843	distal	NA	NA	ACADVL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.09	0.14	0.34	0.84	0.97	1	1	1	NA	NA	chr17:7127989-7128290	enh	WTC11_Random_Screen_Crop_6769,WTC11_Random_Screen_Crop_6770,WTC11_Random_Screen_Crop_6771,WTC11_Random_Screen_Crop_6772,WTC11_Random_Screen_Crop_6773,WTC11_Random_Screen_Crop_6774,WTC11_Random_Screen_Crop_6775,WTC11_Random_Screen_Crop_6776,WTC11_Random_Screen_Crop_6777,WTC11_Random_Screen_Crop_6778,WTC11_Random_Screen_Crop_6779,WTC11_Random_Screen_Crop_6780,WTC11_Random_Screen_Crop_6781,WTC11_Random_Screen_Crop_6782,WTC11_Random_Screen_Crop_6783
