intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids	include_in_fdr	sceptre_adj_p_value_wo_pos_controls	significant_wo_pos_controls	power_at_effect_size_2_wo_pos_controls	power_at_effect_size_3_wo_pos_controls	power_at_effect_size_5_wo_pos_controls	power_at_effect_size_10_wo_pos_controls	power_at_effect_size_15_wo_pos_controls	power_at_effect_size_20_wo_pos_controls	power_at_effect_size_25_wo_pos_controls	power_at_effect_size_50_wo_pos_controls	mean_sim_pert_cells	resized_merged_targeting_chr_hg38	resized_merged_targeting_start_hg38	resized_merged_targeting_end_hg38	resized_merged_element_gene_pair_identifier_hg38
chr2:75200592-75200893	chr2	75200592	75200893	chr2:75427718-75428019	chr2	75427718	75428019	MRPL19|chr2:75200592-75200893	MRPL19|chr2:75427718-75428019	MRPL19	ENSG00000115364	WTC11	0.9982931775232112	-0.00246452817781101	-0.17068224767891	0.08077858598839187	0.11673811665688363	8.077858598839187	0.839967148985963	1.1566192060604592	-0.23127123682530293	0.2263421804696809	-16.003285101403716	15.661920606045896	0.98	0.9980666150271108	FALSE	446041	446039.5	chr2	75646783	75646784	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.02	0.02	0.15	0.29	0.51	1	NA	NA	chr2:75427718-75428019	enh	WTC11_Random_Screen_Crop_10414,WTC11_Random_Screen_Crop_10415,WTC11_Random_Screen_Crop_10416,WTC11_Random_Screen_Crop_10417,WTC11_Random_Screen_Crop_10418,WTC11_Random_Screen_Crop_10419,WTC11_Random_Screen_Crop_10420,WTC11_Random_Screen_Crop_10421,WTC11_Random_Screen_Crop_10422,WTC11_Random_Screen_Crop_10423,WTC11_Random_Screen_Crop_10424,WTC11_Random_Screen_Crop_10425,WTC11_Random_Screen_Crop_10426,WTC11_Random_Screen_Crop_10427,WTC11_Random_Screen_Crop_10428	TRUE	0.9984088397790056	FALSE	0	0	0.02	0	0.09	0.2	0.38	1	810	chr2	75200101	75200992	MRPL19|chr2:75200101-75200992
chr2:75200592-75200893	chr2	75200592	75200893	chr2:75427718-75428019	chr2	75427718	75428019	RTKN|chr2:75200592-75200893	RTKN|chr2:75427718-75428019	RTKN	ENSG00000114993	WTC11	0.9695461164961257	-0.04461857308138689	-3.045388350386435	0.02378263276218819	0.03538881313793535	2.378263276218819	0.9229321562822368	1.0161600767100143	-0.11398064683174015	0.02474350066896638	-7.706784371775321	1.6160076710024502	0.204	0.7650290929834569	FALSE	758319	760159.5	chr2	74442421	74442422	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.09	0.12	0.47	0.85	1	1	1	NA	NA	chr2:75427718-75428019	enh	WTC11_Random_Screen_Crop_10414,WTC11_Random_Screen_Crop_10415,WTC11_Random_Screen_Crop_10416,WTC11_Random_Screen_Crop_10417,WTC11_Random_Screen_Crop_10418,WTC11_Random_Screen_Crop_10419,WTC11_Random_Screen_Crop_10420,WTC11_Random_Screen_Crop_10421,WTC11_Random_Screen_Crop_10422,WTC11_Random_Screen_Crop_10423,WTC11_Random_Screen_Crop_10424,WTC11_Random_Screen_Crop_10425,WTC11_Random_Screen_Crop_10426,WTC11_Random_Screen_Crop_10427,WTC11_Random_Screen_Crop_10428	TRUE	0.8002663605051664	FALSE	0.01	0.08	0.1	0.43	0.84	1	1	1	810	chr2	75200101	75200992	RTKN|chr2:75200101-75200992
chr2:75200592-75200893	chr2	75200592	75200893	chr2:75427718-75428019	chr2	75427718	75428019	WBP1|chr2:75200592-75200893	WBP1|chr2:75427718-75428019	WBP1	ENSG00000239779	WTC11	1.037929972732185	0.05370911094048346	3.7929972732187336	0.01938291169965513	0.02694173144790428	1.9382911699655136	0.9999394658008606	1.075920479663509	9.03317302591071e-4	0.10651490457837584	-0.0060534199136728	7.59204796635114	0.052	0.4708650137741046	FALSE	742341	742343.5	chr2	74458329	74458330	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.06	0.16	0.2	0.66	0.93	0.99	1	1	NA	NA	chr2:75427718-75428019	enh	WTC11_Random_Screen_Crop_10414,WTC11_Random_Screen_Crop_10415,WTC11_Random_Screen_Crop_10416,WTC11_Random_Screen_Crop_10417,WTC11_Random_Screen_Crop_10418,WTC11_Random_Screen_Crop_10419,WTC11_Random_Screen_Crop_10420,WTC11_Random_Screen_Crop_10421,WTC11_Random_Screen_Crop_10422,WTC11_Random_Screen_Crop_10423,WTC11_Random_Screen_Crop_10424,WTC11_Random_Screen_Crop_10425,WTC11_Random_Screen_Crop_10426,WTC11_Random_Screen_Crop_10427,WTC11_Random_Screen_Crop_10428	TRUE	0.5386966292134832	FALSE	0.05	0.11	0.18	0.55	0.91	0.99	1	1	810	chr2	75200101	75200992	WBP1|chr2:75200101-75200992
chr2:75200592-75200893	chr2	75200592	75200893	chr2:75427718-75428019	chr2	75427718	75428019	WDR54|chr2:75200592-75200893	WDR54|chr2:75427718-75428019	WDR54	ENSG00000005448	WTC11	0.9992025868429478	-0.00115088293282765	-0.07974131570549492	0.01960374284243612	0.02830479319614735	1.9603742842436125	0.9607792508717732	1.0376259228141227	-0.05662827759727647	0.05432651173162117	-3.9220749128229753	3.7625922814119854	0.952	0.9946675143038778	FALSE	779063	779020.5	chr2	74421678	74421679	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.13	0.26	0.68	0.98	0.98	1	1	NA	NA	chr2:75427718-75428019	enh	WTC11_Random_Screen_Crop_10414,WTC11_Random_Screen_Crop_10415,WTC11_Random_Screen_Crop_10416,WTC11_Random_Screen_Crop_10417,WTC11_Random_Screen_Crop_10418,WTC11_Random_Screen_Crop_10419,WTC11_Random_Screen_Crop_10420,WTC11_Random_Screen_Crop_10421,WTC11_Random_Screen_Crop_10422,WTC11_Random_Screen_Crop_10423,WTC11_Random_Screen_Crop_10424,WTC11_Random_Screen_Crop_10425,WTC11_Random_Screen_Crop_10426,WTC11_Random_Screen_Crop_10427,WTC11_Random_Screen_Crop_10428	TRUE	0.99546496	FALSE	0.03	0.1	0.19	0.6	0.96	0.98	1	1	810	chr2	75200101	75200992	WDR54|chr2:75200101-75200992
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	AUP1|chr2:75208833-75209134	AUP1|chr2:75435959-75436260	AUP1	ENSG00000115307	WTC11	1.0012443825423032	0.00179414845062217	0.124438254230563	0.01763334915130131	0.0254079281925671	1.763334915130132	0.9666830182057526	1.0358057468788535	-0.04800539080680935	0.05159368770805368	-3.3316981794244955	3.5805746878856213	1	1	FALSE	679222	679086.5	chr2	74529938	74529939	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.13	0.2	0.27	0.69	0.97	1	1	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	1	FALSE	0.12	0.18	0.2	0.65	0.95	1	1	1	808	chr2	75208734	75209233	AUP1|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	GCFC2|chr2:75208833-75209134	GCFC2|chr2:75435959-75436260	GCFC2	ENSG00000005436	WTC11	1.136535534200676	0.1846427912509782	13.653553420070065	0.11394772953030634	0.14464292524698438	11.394772953030634	0.9131979843212756	1.3598730840800763	-0.09885734223311116	0.4681429247350676	-8.680201567869975	35.98730840801011	0.192	0.7508673408685307	FALSE	502002	502001.5	chr2	75710988	75710989	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0	0.02	0.03	0.08	0.17	0.25	0.99	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.7892789808917197	FALSE	0	0	0.01	0.01	0.04	0.12	0.19	0.98	808	chr2	75208734	75209233	GCFC2|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	HTRA2|chr2:75208833-75209134	HTRA2|chr2:75435959-75436260	HTRA2	ENSG00000115317	WTC11	0.9295355126264264	-0.10541811095685372	-7.046448737355826	0.06956133134317458	0.1079633713862896	6.956133134317458	0.7931953031938043	1.065875722059049	-0.31702631887398136	0.10619009696027391	-20.68046968061805	6.587572205906392	0.272	0.8056944937833038	FALSE	679605	679579.5	chr2	74529377	74529378	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.02	0.02	0.05	0.11	0.47	0.69	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.8323850467289721	FALSE	0.01	0.01	0.02	0.02	0.06	0.38	0.59	1	808	chr2	75208734	75209233	HTRA2|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	MOGS|chr2:75208833-75209134	MOGS|chr2:75435959-75436260	MOGS	ENSG00000115275	WTC11	0.9985400483005616	-0.00210780409745402	-0.14599516994278	0.01883257255453727	0.02720938341717309	1.883257255453727	0.9616282060936684	1.0354518905074546	-0.05543819559511328	0.05122258740020524	-3.837179390632085	3.545189050746525	0.724	0.9607541380702462	FALSE	743572	743573.5	chr2	74465409	74465410	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.18	0.27	0.78	0.95	1	1	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.966402266288952	FALSE	0.07	0.16	0.2	0.69	0.94	1	1	1	808	chr2	75208734	75209233	MOGS|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	MRPL19|chr2:75208833-75209134	MRPL19|chr2:75435959-75436260	MRPL19	ENSG00000115364	WTC11	0.9709489779308892	-0.0425326089443195	-2.905102206911114	0.08510063420332972	0.12644769780105622	8.510063420332973	0.8041517348923629	1.1377462209694154	-0.2903700966343897	0.2053048787457507	-19.58482651076374	13.774622096941512	0.84	0.9831155421043262	FALSE	437800	437798.5	chr2	75646783	75646784	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.03	0.01	0.03	0.16	0.36	0.58	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.9860603855947616	FALSE	0.02	0.01	0	0.02	0.11	0.27	0.44	1	808	chr2	75208734	75209233	MRPL19|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	RTKN|chr2:75208833-75209134	RTKN|chr2:75435959-75436260	RTKN	ENSG00000114993	WTC11	0.9587455159735702	-0.06078016970105522	-4.125448402641973	0.02297004691158584	0.03456472256319296	2.297004691158584	0.913724224026862	1.0037668079202784	-0.12852702592491344	0.00696668652280298	-8.627577597312797	0.37668079202885174	0.084	0.5794501573976916	FALSE	766560	768400.5	chr2	74442421	74442422	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.09	0.12	0.26	0.67	0.91	0.99	1	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.6400661157024794	FALSE	0.06	0.06	0.22	0.57	0.88	0.98	1	1	808	chr2	75208734	75209233	RTKN|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	WBP1|chr2:75208833-75209134	WBP1|chr2:75435959-75436260	WBP1	ENSG00000239779	WTC11	1.001233134416068	0.00177794091190742	0.12331344160692	0.0189358414333913	0.02728499846036954	1.89358414333913	0.9641188852066211	1.038347383625515	-0.05170065607041688	0.05525653789423172	-3.588111479337775	3.8347383625516143	0.904	0.9872960635130664	FALSE	750582	750584.5	chr2	74458329	74458330	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.11	0.18	0.33	0.67	0.98	1	1	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.9889017887276408	FALSE	0.06	0.14	0.24	0.64	0.96	1	1	1	808	chr2	75208734	75209233	WBP1|chr2:75208734-75209233
chr2:75208833-75209134	chr2	75208833	75209134	chr2:75435959-75436260	chr2	75435959	75436260	WDR54|chr2:75208833-75209134	WDR54|chr2:75435959-75436260	WDR54	ENSG00000005448	WTC11	1.015562604269451	0.02227917718715788	1.556260426944833	0.01960520704767665	0.0278509024105224	1.9605207047676656	0.9771363984560048	1.0539888100828971	-0.03230859153746603	0.0768669459117818	-2.286360154399791	5.398881008289457	0.364	0.8497478047067089	FALSE	787304	787261.5	chr2	74421678	74421679	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.18	0.28	0.73	0.97	1	1	1	NA	NA	chr2:75435959-75436260	enh	WTC11_Random_Screen_Crop_10429,WTC11_Random_Screen_Crop_10430,WTC11_Random_Screen_Crop_10431,WTC11_Random_Screen_Crop_10432,WTC11_Random_Screen_Crop_10433,WTC11_Random_Screen_Crop_10434,WTC11_Random_Screen_Crop_10435,WTC11_Random_Screen_Crop_10436,WTC11_Random_Screen_Crop_10437,WTC11_Random_Screen_Crop_10438,WTC11_Random_Screen_Crop_10439,WTC11_Random_Screen_Crop_10440,WTC11_Random_Screen_Crop_10441,WTC11_Random_Screen_Crop_10442,WTC11_Random_Screen_Crop_10443	TRUE	0.8696711827169534	FALSE	0.06	0.12	0.21	0.66	0.95	1	1	1	808	chr2	75208734	75209233	WDR54|chr2:75208734-75209233
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	AUP1|chr2:75374370-75374671	AUP1|chr2:75601496-75601797	AUP1	ENSG00000115307	WTC11	0.98310675651145	-0.02458000616797487	-1.689324348854659	0.02753616088662942	0.04040892048919434	2.753616088662943	0.9291358811736564	1.0370776318492436	-0.10378149032679578	0.05462147799084603	-7.086411882634027	3.707763184924709	0.416	0.8720612244897958	FALSE	844759	844623.5	chr2	74529938	74529939	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.09	0.14	0.34	0.64	0.9	0.96	1	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.8890278145695365	FALSE	0.06	0.06	0.11	0.31	0.58	0.88	0.96	1	335	chr2	75374271	75374770	AUP1|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	GCFC2|chr2:75374370-75374671	GCFC2|chr2:75601496-75601797	GCFC2	ENSG00000005436	WTC11	1.054406426664174	0.07643106878970367	5.440642666419881	0.17345067421499685	0.23732445212847972	17.34506742149968	0.7144431052027802	1.3943697481255677	-0.38872485738211654	0.5415869949615238	-28.555689479719497	39.43697481255926	0.772	0.9672779673871824	FALSE	336465	336464.5	chr2	75710988	75710989	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0	0	0.03	0.02	0.03	0.04	0.53	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.9715429679922406	FALSE	0.01	0	0	0.02	0	0.01	0.03	0.41	335	chr2	75374271	75374770	GCFC2|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	HTRA2|chr2:75374370-75374671	HTRA2|chr2:75601496-75601797	HTRA2	ENSG00000115317	WTC11	1.134233128939668	0.18171720059580415	13.423312893968609	0.11911719460348431	0.1515118731364383	11.911719460348433	0.9007634275168386	1.3677028303624972	-0.11524607075161492	0.4786804719432232	-9.923657248314315	36.770283036251534	0.272	0.8056944937833038	FALSE	845142	845116.5	chr2	74529377	74529378	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0.01	0	0.01	0.04	0.08	0.28	0.97	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.8323850467289721	FALSE	0	0	0	0.01	0.01	0.05	0.17	0.92	335	chr2	75374271	75374770	HTRA2|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	MOGS|chr2:75374370-75374671	MOGS|chr2:75601496-75601797	MOGS	ENSG00000115275	WTC11	1.0312944590421995	0.04445631519568673	3.1294459042211056	0.02864481650194709	0.04007171215960387	2.8644816501947092	0.9751506186983836	1.087438299386016	-0.03408424063713686	0.12299687102851033	-2.4849381301605247	8.743829938602737	0.416	0.8720612244897958	FALSE	909109	909110.5	chr2	74465409	74465410	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.04	0.07	0.37	0.75	0.87	0.96	1	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.8890278145695365	FALSE	0.01	0.03	0.05	0.34	0.69	0.84	0.94	1	335	chr2	75374271	75374770	MOGS|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	MRPL19|chr2:75374370-75374671	MRPL19|chr2:75601496-75601797	MRPL19	ENSG00000115364	WTC11	0.9020007894109155	-0.14879939879172355	-9.799921058908478	0.11778380218222712	0.18838798069824544	11.778380218222711	0.6711445371337506	1.1328570416880808	-0.5180398409602847	0.2204410433768375	-32.885546286624994	13.28570416880804	0.444	0.8802340168878167	FALSE	272263	272261.5	chr2	75646783	75646784	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.01	0.02	0.04	0.08	0.11	0.84	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.8957724288840263	FALSE	0	0	0	0.01	0.04	0.05	0.04	0.78	335	chr2	75374271	75374770	MRPL19|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	RTKN|chr2:75374370-75374671	RTKN|chr2:75601496-75601797	RTKN	ENSG00000114993	WTC11	0.9642528078050756	-0.05251665304750899	-3.574719219491551	0.03318352581489383	0.04964850270058631	3.3183525814893833	0.8992130972078837	1.0292925184022674	-0.14982771834065817	0.04479441224564018	-10.078690279210743	2.92925184022764	0.288	0.8115353621945992	FALSE	932097	933937.5	chr2	74442421	74442422	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.08	0.12	0.24	0.52	0.74	0.97	1	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.8368986942818549	FALSE	0.02	0.07	0.05	0.17	0.44	0.72	0.9	1	335	chr2	75374271	75374770	RTKN|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	WBP1|chr2:75374370-75374671	WBP1|chr2:75601496-75601797	WBP1	ENSG00000239779	WTC11	1.0372871240453063	0.05281529154808474	3.7287124045307873	0.03045462053581735	0.04235734639010118	3.0454620535817356	0.9775960677951044	1.0969781802955083	-0.03020510737651357	0.13583569047268304	-2.2403932204894144	9.697818029550987	0.26	0.8028370126820104	FALSE	916119	916121.5	chr2	74458329	74458330	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.05	0.14	0.29	0.68	0.88	1	1	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.8319484382746654	FALSE	0.02	0.02	0.1	0.26	0.64	0.87	1	1	335	chr2	75374271	75374770	WBP1|chr2:75374271-75374770
chr2:75374370-75374671	chr2	75374370	75374671	chr2:75601496-75601797	chr2	75601496	75601797	WDR54|chr2:75374370-75374671	WDR54|chr2:75601496-75601797	WDR54	ENSG00000005448	WTC11	0.9955519691835416	-0.00643146630831471	-0.444803081646083	0.02876798282272918	0.04168885948642892	2.8767982822729183	0.9391667228509925	1.0519372155160909	-0.08814163090171538	0.07527869828508597	-6.083327714901003	5.193721551608837	0.672	0.9486210006441916	FALSE	952841	952798.5	chr2	74421678	74421679	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.1	0.1	0.33	0.75	0.87	0.97	1	NA	NA	chr2:75601496-75601797	enh	WTC11_Random_Screen_Crop_10444,WTC11_Random_Screen_Crop_10445,WTC11_Random_Screen_Crop_10446,WTC11_Random_Screen_Crop_10447,WTC11_Random_Screen_Crop_10448,WTC11_Random_Screen_Crop_10449,WTC11_Random_Screen_Crop_10450	TRUE	0.9555161929940515	FALSE	0.05	0.08	0.07	0.27	0.66	0.84	0.96	1	335	chr2	75374271	75374770	WDR54|chr2:75374271-75374770
